id,city,state,bathrooms,bedrooms,livingArea,lotArea,lotUnit,price,homeType_CONDO,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,median_income
8942,Algonquin,IL,4.0,5.0,3452.0,11979.000000000002,acres,370000.0,0,0,1,0,50536.0
8943,Newfield,NJ,2.0,3.0,1496.0,11325.6,acres,245000.0,0,0,1,0,47813.0
8944,Anderson,IN,2.0,3.0,1699.0,20037.599999999995,acres,163000.0,0,0,1,0,30048.0
8945,Lafayette,IN,3.0,3.0,1689.0,12109.68,acres,260000.0,0,0,1,0,40011.0
8946,Indianapolis,IN,2.0,2.0,1620.0,0.0,sqft,337500.0,1,0,0,0,44086.0
8947,Gretna,NE,2.0,3.0,1606.0,10323.72,sqft,250000.0,0,0,1,0,51071.0
8948,Springfield,OR,1.0,3.0,1150.0,8276.4,sqft,275000.0,0,0,1,0,31037.0
8949,South Bend,IN,1.0,3.0,1160.0,8276.4,acres,125000.0,0,0,1,0,23917.0
8950,Cedar City,UT,2.0,4.0,1998.0,7405.0,sqft,349900.0,0,0,1,0,26267.0
8951,Southington,CT,3.0,3.0,1608.0,0.0,sqft,270000.0,1,0,0,0,39764.0
8952,Greenville,SC,3.0,4.0,2887.0,12632.4,acres,361000.0,0,0,1,0,41815.0
8953,Lincoln,NE,2.0,3.0,1794.0,11325.6,acres,265000.0,0,0,1,0,39749.0
8954,Bismarck,ND,4.0,5.0,3144.0,10018.800000000001,acres,248500.0,0,0,1,0,44765.0
8955,Toledo,OH,2.0,4.0,1700.0,217800.0,acres,305000.0,0,0,1,0,43023.0
8956,Quechee,VT,3.0,3.0,2259.0,55756.8,acres,625018.0,0,0,1,0,36175.0
8957,Pikeville,KY,2.0,3.0,1280.0,28749.000000000004,acres,97500.0,0,0,1,0,20130.0
8958,Cheyenne,WY,2.0,4.0,2138.0,8775.0,sqft,345900.0,0,0,1,0,38638.0
8959,Saco,ME,2.0,3.0,1185.0,0.0,sqft,300600.0,1,0,0,0,53065.0
8960,Benton,KY,3.0,3.0,1815.0,31798.8,acres,242500.0,0,0,1,0,25672.0
8961,Baltimore,MD,5.0,4.0,2964.0,10890.0,acres,695000.0,0,0,1,0,42739.0
8962,Wilmington,DE,2.0,3.0,1250.0,5662.8,sqft,174900.0,0,0,1,0,34758.0
8963,Alexandria,LA,2.0,4.0,2579.0,23958.000000000004,acres,223100.0,0,0,1,0,23338.0
8964,Lancaster,SC,2.0,3.0,1458.0,36154.8,acres,260000.0,0,0,1,0,22141.0
8965,Hampton,VA,2.0,3.0,1256.0,0.0,acres,236700.0,0,0,1,0,36606.0
8966,Las Vegas,NV,2.0,3.0,1654.0,8276.0,sqft,290000.0,0,0,1,0,29277.0
8967,Saint Louis,MO,1.0,2.0,1056.0,6969.6,sqft,185400.0,0,0,1,0,29476.0
8968,Huntsville,AL,4.0,4.0,3150.0,15245.999999999998,acres,500000.0,0,0,1,0,47338.0
8969,Wasilla,AK,2.0,3.0,1902.0,43560.0,acres,399600.0,0,0,1,0,41720.0
8970,Salina,KS,1.0,2.0,832.0,7400.0,sqft,83800.0,0,0,1,0,30613.0
8971,Bozeman,MT,3.0,3.0,2611.0,22215.600000000002,acres,692100.0,0,0,1,0,49562.0
8972,Frederick,MD,4.0,3.0,1770.0,0.0,sqft,335000.0,0,0,0,1,55729.0
8973,New Canaan,CT,1.0,1.0,836.0,0.0,sqft,329000.0,1,0,0,0,79632.0
8974,Phoenix,AZ,2.0,3.0,1305.0,9205.0,sqft,562500.0,0,0,1,0,48365.0
8975,Sulphur,LA,2.0,3.0,1900.0,10059.51,sqft,265100.0,0,0,1,0,32266.0
8976,Castle Rock,CO,3.0,3.0,2850.0,2178.0,sqft,452035.0,0,0,1,0,49853.0
8977,South Charleston,WV,4.0,4.0,3036.0,34412.4,acres,479000.0,0,0,1,0,29226.0
8978,Andover,MA,2.0,2.0,1231.0,30770.0,acres,507000.0,0,0,1,0,58775.0
8979,Moscow,ID,1.0,2.0,1226.0,7840.8,sqft,345600.0,0,0,1,0,28166.0
8980,Wasilla,AK,4.0,4.0,3673.0,45722.0,acres,620400.0,0,0,1,0,41720.0
8981,Demotte,IN,2.5,4.0,2160.0,16160.0,acres,265000.0,0,0,1,0,39258.0
8982,Alabaster,AL,2.0,3.0,1509.0,6534.0,acres,196000.0,0,0,1,0,40685.0
8983,Lake Charles,LA,2.0,2.0,1440.0,87120.0,acres,211700.0,0,0,1,0,45556.0
8984,Oklahoma City,OK,2.0,3.0,1420.0,11761.2,acres,175000.0,0,0,1,0,34171.0
8985,Orlando,FL,3.0,4.0,1824.0,5662.8,sqft,417900.0,0,0,1,0,41240.0
8986,Vancouver,WA,1.0,4.0,1890.0,4791.6,sqft,420000.0,0,0,1,0,43987.0
8987,Star,ID,2.0,3.0,1694.0,7710.12,sqft,458800.0,0,0,1,0,36831.0
8988,Louisville,KY,2.0,5.0,1548.0,3920.4,sqft,160000.0,0,0,1,0,23184.0
8989,Washington,DC,4.0,4.0,2822.0,4356.0,sqft,849000.0,0,0,1,0,38221.0
8990,Salina,KS,2.0,3.0,1902.0,103237.20000000001,acres,239900.0,0,0,1,0,30613.0
8991,West Fargo,ND,2.0,3.0,1836.0,0.0,sqft,176100.0,0,0,0,1,49704.0
8992,Downers Grove,IL,2.0,3.0,1196.0,19475.676,acres,305000.0,0,0,1,0,41576.0
8993,Whittemore,MI,1.0,3.0,2014.0,140698.8,acres,175000.0,0,0,1,0,24500.0
8994,Las Vegas,NV,3.0,3.0,1405.0,2178.0,sqft,360000.0,0,0,1,0,58163.0
8995,Mount Washington,KY,3.0,4.0,3103.0,17424.0,acres,470723.0,0,0,1,0,32500.0
8996,Elkins Park,PA,5.0,5.0,2637.0,8276.4,sqft,444000.0,0,0,1,0,46368.0
8997,Mesquite,TX,3.0,2.0,1549.0,4356.0,sqft,259300.0,0,0,1,0,48182.0
8998,Wahpeton,ND,2.0,3.0,1397.0,7405.2,sqft,168400.0,0,0,1,0,28546.0
8999,Norwich,CT,1.0,4.0,1885.0,15681.599999999999,acres,172000.0,0,0,1,0,40374.0
9000,Waianae,HI,3.0,4.0,1335.0,4200.0,sqft,700000.0,0,0,1,0,28838.0
9001,Belen,NM,3.0,3.0,2457.0,37897.0,acres,440700.0,0,0,1,0,26529.0
9002,Cottage Grove,MN,2.0,3.0,1862.0,0.0,sqft,453035.0,0,0,0,1,52146.0
9003,Moorhead,MN,3.0,4.0,2466.0,10271.0,sqft,335000.0,0,0,1,0,32306.0
9004,Reynoldsburg,OH,2.0,3.0,1368.0,3920.4,sqft,176500.0,0,0,1,0,38383.0
9005,Trout,LA,4.0,5.0,3416.0,217800.0,acres,405800.0,0,0,1,0,36175.0
9006,Seatac,WA,1.0,3.0,1060.0,11343.023999999996,acres,415000.0,0,0,1,0,41107.0
9007,Cromwell,CT,2.0,5.0,2213.0,19602.0,acres,311975.0,0,0,1,0,58164.0
9008,Spring Hill,KS,4.0,4.0,2323.0,9583.2,sqft,429200.0,0,0,1,0,52982.0
9009,Chandler,AZ,3.0,4.0,3012.0,11200.000000000002,acres,800000.0,0,0,1,0,53990.0
9010,Dubuque,IA,1.0,2.0,864.0,6098.4,sqft,126500.0,0,0,1,0,31812.0
9011,Waukee,IA,3.0,3.0,1374.0,8276.4,sqft,258000.0,0,0,1,0,54306.0
9012,Willmar,MN,2.0,5.0,2360.0,8712.0,sqft,210000.0,0,0,1,0,33524.0
9013,Augusta,ME,2.0,4.0,1288.0,59677.200000000004,acres,181300.0,0,1,0,0,31368.0
9014,Foley,AL,3.0,4.0,2942.0,8800.0,sqft,394290.0,0,0,1,0,27440.0
9015,Black River Falls,WI,2.0,4.0,1100.0,9147.6,sqft,159000.0,0,0,1,0,24844.0
9016,Dubuque,IA,2.0,2.0,1944.0,5227.2,sqft,128000.0,0,0,1,0,31812.0
9017,Houlton,WI,3.0,4.0,3412.0,130680.0,acres,621000.0,0,0,1,0,36175.0
9018,Hazel Green,AL,2.0,3.0,1683.0,9147.6,sqft,255415.0,0,0,1,0,37778.0
9019,Pearl City,HI,2.0,3.0,1879.0,6042.0,sqft,870000.0,0,0,1,0,47260.0
9020,Storm Lake,IA,2.0,4.0,2308.0,11325.6,acres,299000.0,0,0,1,0,31743.0
9021,Danbury,CT,3.0,3.0,1996.0,0.0,sqft,390000.0,0,0,0,1,61697.0
9022,Grand Isle,VT,1.0,2.0,666.0,43560.0,acres,189000.0,0,0,1,0,49643.0
9023,Billings,MT,3.0,4.0,2395.0,7431.0,sqft,403700.0,0,0,1,0,37402.0
9024,Huntingtown,MD,3.0,4.0,2550.0,67518.0,acres,599000.0,0,0,1,0,69137.0
9025,Hurricane,WV,3.0,4.0,2400.0,10890.0,acres,350000.0,0,0,1,0,32605.0
9026,Greenville,SC,3.0,3.0,1608.0,0.0,sqft,259900.0,1,0,0,0,41815.0
9027,Monroe,CT,4.0,5.0,3724.0,81892.79999999999,acres,720000.0,0,0,1,0,39636.0
9028,Carbondale,PA,1.0,3.0,1632.0,871.2,sqft,93000.0,0,0,1,0,24134.0
9029,Smyrna,DE,1.0,3.0,1120.0,13068.0,acres,165000.0,0,0,1,0,44812.0
9030,Carmel,IN,3.0,3.0,2214.0,0.0,sqft,210000.0,1,0,0,0,58347.0
9031,Cheyenne,WY,2.0,3.0,2150.0,6732.0,sqft,299900.0,0,0,1,0,49625.0
9032,Red Lion,PA,1.0,3.0,1978.0,2613.6,sqft,165000.0,0,0,1,0,43354.0
9033,Lubbock,TX,2.0,3.0,2018.0,6712.0,sqft,262300.0,0,0,1,0,38584.0
9034,Americus,GA,2.0,4.0,1543.0,10890.0,acres,64000.0,0,0,1,0,25096.0
9035,Jacksonville,NC,3.0,4.0,2120.0,12196.800000000001,acres,272500.0,0,0,1,0,33562.0
9036,Fishers,IN,2.0,3.0,1521.0,6969.6,sqft,269000.0,0,0,1,0,61509.0
9037,Bonney Lake,WA,3.0,4.0,2278.0,22568.436,acres,575000.0,0,0,1,0,58649.0
9038,Portland,ME,3.0,6.0,2854.0,6098.4,sqft,626300.0,0,1,0,0,48008.0
9039,Rockwell,IA,2.0,3.0,2608.0,19602.0,acres,229000.0,0,0,1,0,36667.0
9040,Niantic,CT,1.0,3.0,960.0,50093.99999999999,acres,264900.0,0,0,1,0,54115.0
9041,Rock Hill,SC,1.0,3.0,1120.0,1120.0,sqft,190000.0,0,0,1,0,30272.0
9042,Exeter,RI,3.0,3.0,3186.0,56628.0,acres,676000.0,0,0,1,0,31728.0
9043,Twin Lakes,WI,2.0,2.0,1507.0,10018.8,sqft,173000.0,0,0,1,0,44947.0
9044,Cheyenne,WY,3.0,3.0,2130.0,0.0,sqft,288900.0,0,0,0,1,32011.0
9045,Ashburn,VA,2.0,3.0,1500.0,0.0,sqft,460000.0,1,0,0,0,80990.0
9046,Hope Valley,RI,2.0,2.0,2180.0,18730.0,acres,375000.0,0,0,1,0,55595.0
9047,Honolulu,HI,1.0,1.0,554.0,0.0,sqft,853900.0,1,0,0,0,44900.0
9048,Manhattan,KS,2.0,3.0,1274.0,8624.0,sqft,167800.0,0,0,1,0,30590.0
9049,Ladson,SC,2.0,3.0,1177.0,21780.0,acres,236000.0,0,0,1,0,41516.0
9050,Fayetteville,NC,1.0,3.0,1009.0,0.0,acres,119900.0,0,0,1,0,36078.0
9051,Haverhill,MA,3.0,4.0,2640.0,104108.0,acres,660000.0,0,0,1,0,37132.0
9052,Anchorage,AK,3.0,3.0,1884.0,8239.0,sqft,449700.0,0,0,1,0,66044.0
9053,Olathe,KS,4.0,4.0,2694.0,7848.0,sqft,404100.0,0,0,1,0,52982.0
9054,Hallowell,ME,2.0,4.0,1665.0,14810.399999999996,acres,298800.0,0,0,1,0,37431.0
9055,Riverside,RI,2.0,3.0,2509.0,4792.0,sqft,340000.0,0,1,0,0,25607.0
9056,Castle Rock,CO,4.0,5.0,3185.0,8712.0,sqft,695000.0,0,0,1,0,49853.0
9057,Casper,WY,1.0,2.0,1235.0,6098.0,sqft,187700.0,0,0,1,0,37074.0
9058,Arizona City,AZ,2.0,3.0,1465.0,8803.0,sqft,259900.0,0,0,1,0,25156.0
9059,Hebron,KY,3.0,3.0,1106.0,13939.2,acres,279900.0,0,0,1,0,65694.0
9060,Ray,ND,4.0,4.0,2142.0,13939.0,acres,270200.0,0,0,1,0,50843.0
9061,Indianapolis,IN,4.0,4.0,4130.0,9801.0,sqft,400000.0,0,0,1,0,45011.0
9062,Weiser,ID,2.0,3.0,2274.0,30.81,sqft,625200.0,0,0,1,0,23958.0
9063,Omaha,NE,2.0,3.0,1384.0,7405.2,sqft,199000.0,0,0,1,0,34019.0
9064,Boise,ID,3.0,4.0,2125.0,5880.6,sqft,576600.0,0,0,1,0,35609.0
9065,Searcy,AR,3.0,4.0,2170.0,8712.0,sqft,175000.0,0,0,1,0,24567.0
9066,Johnston,IA,3.0,2.0,1340.0,0.0,sqft,210000.0,0,0,0,1,56293.0
9067,Jonesboro,AR,1.0,3.0,1344.0,0.0,acres,70000.0,0,0,1,0,26680.0
9068,Shawnee,KS,3.0,5.0,2207.0,16412.999999999996,acres,331800.0,0,0,1,0,78176.0
9069,Toney,AL,3.0,4.0,2143.0,35283.6,acres,269900.0,0,0,1,0,37360.0
9070,Lafayette,LA,4.0,4.0,2275.0,9199.872,sqft,348200.0,0,0,1,0,43801.0
9071,Fargo,ND,1.0,2.0,921.0,0.0,sqft,112800.0,1,0,0,0,35072.0
9072,Norfolk,VA,3.0,3.0,1482.0,0.0,sqft,165000.0,0,0,0,1,33942.0
9073,Easton,PA,1.0,3.0,1170.0,12196.799999999996,acres,240000.0,0,0,1,0,51713.0
9074,Madison,WI,3.0,3.0,2771.0,15681.599999999999,acres,554900.0,0,0,1,0,49351.0
9075,Yakima,WA,2.0,3.0,2250.0,12196.799999999996,acres,489500.0,0,0,1,0,34549.0
9076,Albuquerque,NM,2.0,3.0,1328.0,3746.0,sqft,218400.0,0,0,1,0,46392.0
9077,Hudson,OH,2.0,4.0,3438.0,30927.6,acres,365000.0,0,0,1,0,52168.0
9078,Saint Paul,MN,2.0,2.0,1084.0,0.0,sqft,264000.0,1,0,0,0,51896.0
9079,Cedar Bluffs,NE,2.0,2.0,2182.0,155944.80000000002,acres,420000.0,0,0,1,0,57857.0
9080,Bay Village,OH,3.0,2.0,2227.0,0.0,sqft,380000.0,1,0,0,0,55982.0
9081,North Little Rock,AR,2.0,3.0,1406.0,0.0,acres,159900.0,0,0,1,0,17310.0
9082,Wickenburg,AZ,2.0,3.0,1335.0,8450.64,sqft,389500.0,0,0,1,0,25712.0
9083,Luray,VA,2.0,3.0,1785.0,131986.8,acres,275000.0,0,0,1,0,29192.0
9084,Millwood,WV,2.0,3.0,1356.0,7840.8,sqft,135000.0,0,0,1,0,36175.0
9085,Laurel,MD,2.0,2.0,1489.0,0.0,sqft,364520.0,1,0,0,0,69706.0
9086,Birmingham,AL,2.0,2.0,1483.0,0.0,sqft,325000.0,1,0,0,0,30110.0
9087,Fargo,ND,3.0,4.0,3726.0,18770.0,acres,557600.0,0,0,1,0,52595.0
9088,Greenville,TX,2.0,3.0,1548.0,9365.4,sqft,187200.0,0,0,1,0,24317.0
9089,Gerrardstown,WV,4.0,4.0,3450.0,14374.799999999996,acres,439325.0,0,0,1,0,41636.0
9090,Inwood,WV,2.0,3.0,1534.0,47044.8,acres,329900.0,0,0,1,0,46738.0
9091,Statesville,NC,1.0,2.0,889.0,9583.2,sqft,135000.0,0,0,1,0,29443.0
9092,Guttenberg,IA,4.0,4.0,3817.0,32112.000000000004,acres,450000.0,0,0,1,0,31563.0
9093,Whitehall,OH,3.0,4.0,2414.0,17424.0,acres,330000.0,0,0,1,0,35252.0
9094,Chicago,IL,2.0,2.0,835.0,0.0,sqft,162000.0,1,0,0,0,20802.0
9095,Boise,ID,2.0,3.0,1546.0,8276.4,sqft,488100.0,0,0,1,0,58846.0
9096,Santa Fe,NM,2.0,3.0,1508.0,6538.0,sqft,573100.0,0,0,1,0,49220.0
9097,Hinton,OK,1.0,1.0,640.0,43560.0,acres,60000.0,0,0,1,0,26042.0
9098,Las Vegas,NV,3.0,3.0,3228.0,21780.0,acres,589000.0,0,0,1,0,29993.0
9099,South Kingstown,RI,2.0,2.0,1269.0,0.0,sqft,265000.0,0,0,0,1,46887.0
9100,New Castle,DE,1.0,3.0,900.0,6534.0,sqft,217900.0,0,0,1,0,39406.0
9101,Columbus,OH,2.0,2.0,1000.0,0.0,sqft,245000.0,1,0,0,0,52721.0
9102,Yankton,SD,1.0,2.0,1129.0,4421.0,sqft,165000.0,0,0,1,0,33048.0
9103,Blaine,WA,3.0,4.0,1327.0,5662.8,sqft,400000.0,0,0,1,0,43194.0
9104,Nashua,NH,2.0,2.0,1226.0,0.0,sqft,255000.0,1,0,0,0,56141.0
9105,Deerfield,NH,2.0,4.0,2323.0,65340.0,acres,410000.0,0,0,1,0,91434.0
9106,Elizabethtown,IN,1.0,3.0,988.0,6969.6,sqft,137000.0,0,0,1,0,32153.0
9107,Cheyenne,WY,2.0,4.0,2080.0,7840.8,sqft,330000.0,0,0,1,0,38638.0
9108,Des Moines,IA,1.0,3.0,792.0,6098.4,sqft,57500.0,0,0,1,0,36365.0
9109,Torrington,CT,2.0,3.0,1288.0,7405.2,sqft,199900.0,0,0,1,0,39828.0
9110,Hialeah,FL,2.0,4.0,1398.0,7800.0,sqft,430000.0,0,0,1,0,16134.0
9111,Hot Springs,AR,2.0,4.0,2327.0,16117.199999999999,acres,348900.0,0,0,1,0,30240.0
9112,Washington,DC,2.0,2.0,1136.0,1742.4,sqft,519000.0,0,0,1,0,50625.0
9113,New Palestine,IN,3.0,5.0,2736.0,8058.6,sqft,331400.0,0,0,1,0,35280.0
9114,Denver,CO,2.0,2.0,993.0,0.0,sqft,505000.0,1,0,0,0,54686.0
9115,Cheyenne,WY,2.0,3.0,2628.0,7167.0,sqft,332800.0,0,0,1,0,32011.0
9116,Brewerton,NY,3.0,3.0,2107.0,76665.6,acres,381000.0,0,0,1,0,33301.0
9117,Birmingham,AL,2.0,2.0,1379.0,0.0,sqft,360000.0,1,0,0,0,16200.0
9118,Lake,WV,1.0,3.0,1040.0,8276.4,sqft,33750.0,0,0,1,0,36175.0
9119,Mandeville,LA,3.0,4.0,2531.0,13939.2,acres,419400.0,0,0,1,0,40944.0
9120,Vestavia Hills,AL,3.0,3.0,1951.0,0.0,sqft,255000.0,0,0,0,1,41661.0
9121,Mayfield,KY,3.0,4.0,2521.0,87120.0,acres,222000.0,0,0,1,0,19330.0
9122,Upper Marlboro,MD,2.0,2.0,1071.0,0.0,sqft,190000.0,1,0,0,0,73142.0
9123,Saint Louis,MO,1.0,2.0,941.0,0.0,sqft,195000.0,1,0,0,0,66717.0
9124,Wilmington,VT,3.0,7.0,2291.0,132858.0,acres,423000.0,0,0,1,0,30040.0
9125,Eagle River,AK,2.0,4.0,1544.0,7103.0,sqft,396800.0,0,0,1,0,69040.0
9126,Stevensville,MT,2.0,3.0,1660.0,25264.0,acres,486800.0,0,0,1,0,30563.0
9127,Townsend,DE,2.0,6.0,3300.0,229561.19999999998,acres,565000.0,0,0,1,0,36154.0
9128,Conway,SC,3.0,3.0,1940.0,17859.6,acres,342000.0,0,0,1,0,31122.0
9129,Rowlett,TX,3.0,3.0,3063.0,26832.96,acres,590500.0,0,0,1,0,54783.0
9130,Laconia,NH,3.0,3.0,1792.0,6970.0,sqft,375000.0,0,0,1,0,35017.0
9131,Las Vegas,NV,2.0,4.0,1382.0,6534.0,sqft,337000.0,0,0,1,0,29277.0
9132,Douglas,WY,1.0,2.0,1100.0,6969.0,sqft,155100.0,0,0,1,0,30253.0
9133,Mount Holly,NJ,2.0,4.0,1875.0,65340.0,acres,280000.0,0,0,1,0,56101.0
9134,Bozeman,MT,3.0,3.0,1589.0,0.0,sqft,479900.0,1,0,0,0,49562.0
9135,Tempe,AZ,2.0,3.0,1629.0,9331.0,sqft,454000.0,0,0,1,0,49734.0
9136,Waynesville,MO,2.0,3.0,2600.0,23085.999999999996,acres,210000.0,0,0,1,0,40922.0
9137,Muskego,WI,2.0,4.0,1936.0,20908.8,acres,380000.0,0,0,1,0,49438.0
9138,Hinesville,GA,2.0,3.0,1697.0,12196.800000000001,acres,226000.0,0,0,1,0,39793.0
9139,Drexel Hill,PA,2.431612026216735,3.0,1458.0,4356.0,sqft,210000.0,0,1,0,0,44711.0
9140,Conyers,GA,2.0,3.0,1872.0,21780.0,acres,236000.0,0,0,1,0,32032.0
9141,Fairfield,IA,2.0,3.0,875.0,8712.0,sqft,130000.0,0,0,1,0,22427.0
9142,Pooler,GA,3.0,4.0,2646.0,6969.6,acres,366340.0,0,0,1,0,58578.0
9143,Helena,AL,3.0,3.0,2631.0,65340.0,acres,389000.0,0,0,1,0,47344.0
9144,Pittsburgh,PA,3.0,4.0,2310.0,10015.327,sqft,306150.0,0,0,1,0,31412.0
9145,Lafayette,LA,2.0,3.0,1298.0,6599.34,sqft,187700.0,0,0,1,0,16702.0
9146,Lafayette,LA,2.0,4.0,1798.0,6107.112,sqft,213300.0,0,0,1,0,32207.0
9147,Devils Lake,ND,3.0,3.0,2792.0,14400.0,acres,215200.0,0,0,1,0,27433.0
9148,Madison,WI,2.0,3.0,1344.0,47916.00000000001,acres,242500.0,0,0,1,0,49351.0
9149,Franklinton,LA,2.0,3.0,2042.0,20000.0,acres,210100.0,0,0,1,0,18784.0
9150,Johnston,RI,3.0,3.0,1707.0,19166.0,acres,402000.0,0,0,1,0,39659.0
9151,Naalehu,HI,5.0,4.0,4646.0,219586.00000000003,acres,1125000.0,0,0,1,0,43527.0
9152,Moosup,CT,1.0,3.0,1274.0,21780.0,acres,257500.0,0,0,1,0,38925.0
9153,Louisville,KY,3.0,3.0,2491.0,12632.4,acres,477000.0,0,0,1,0,43847.0
9154,Daphne,AL,2.0,3.0,1445.0,15086.999999999996,acres,154000.0,0,0,1,0,43276.0
9155,Louisville,KY,1.0,2.0,1261.0,3484.8,sqft,232500.0,0,0,1,0,45164.0
9156,Lakeland,FL,2.0,3.0,1475.0,10018.8,sqft,265000.0,0,0,1,0,26633.0
9157,Powell,OH,2.0,3.0,2189.0,19166.4,acres,435000.0,0,0,1,0,61308.0
9158,Dallas,TX,1.0,3.0,1080.0,8102.16,sqft,237900.0,0,0,1,0,30266.0
9159,Wilmington,DE,3.0,3.0,1000.0,5662.8,sqft,280000.0,0,0,1,0,39213.0
9160,Anchorage,AK,2.0,2.0,1610.0,7893.0,sqft,359000.0,0,0,1,0,48875.0
9161,Scottsdale,AZ,2.0,3.0,1625.0,6969.6,sqft,510000.0,0,0,1,0,52309.0
9162,Dupont,WA,2.0,3.0,1670.0,6629.832,sqft,523500.0,0,0,1,0,77683.0
9163,Olive Branch,MS,4.0,4.0,3291.0,12600.0,acres,425700.0,0,0,1,0,45853.0
9164,Morris,IL,2.0,3.0,1224.0,27094.32,acres,165000.0,0,0,1,0,47500.0
9165,Omaha,NE,5.0,5.0,4554.0,15245.999999999998,acres,550000.0,0,0,1,0,60708.0
9166,Thomaston,ME,2.0,3.0,2300.0,11761.2,acres,449300.0,0,0,1,0,27159.0
9167,Joice,IA,2.0,3.0,1200.0,6969.6,sqft,83000.0,0,0,1,0,36563.0
9168,Sanford,FL,4.0,4.0,2196.0,23958.000000000004,acres,406000.0,0,0,1,0,37467.0
9169,Westfield,IN,3.0,3.0,2226.0,9147.6,sqft,437990.0,0,0,1,0,57204.0
9170,Torrington,CT,5.0,6.0,2928.0,43560.0,acres,355000.0,0,0,1,0,39828.0
9171,New Haven,CT,2.0,6.0,2040.0,6534.0,sqft,350000.0,0,1,0,0,30173.0
9172,Grand Prairie,TX,4.0,5.0,3751.0,9713.88,sqft,501500.0,0,0,1,0,53512.0
9173,Kuna,ID,2.0,4.0,1860.0,11064.24,acres,499300.0,0,0,1,0,33832.0
9174,Casper,WY,1.0,2.0,960.0,5662.0,sqft,165300.0,0,0,1,0,39415.0
9175,Newark,DE,2.0,2.0,1970.0,0.0,sqft,215000.0,0,0,0,1,55700.0
9176,Dover,DE,3.0,3.0,1899.0,11761.2,acres,320000.0,0,0,1,0,36580.0
9177,Goshen,IN,2.0,3.0,1328.0,5584.392000000001,acres,180000.0,0,0,1,0,30979.0
9178,Marietta,SC,1.0,2.0,1008.0,152460.0,acres,103000.0,0,0,1,0,22589.0
9179,Villa Rica,GA,4.0,4.0,2465.0,13503.6,acres,430000.0,0,0,1,0,40101.0
9180,Providence,RI,2.0,4.0,1720.0,3100.0,sqft,275000.0,0,0,1,0,42702.0
9181,Ocean Springs,MS,4.0,4.0,3412.0,34412.0,acres,471000.0,0,0,1,0,38109.0
9182,Deerfield,IL,3.0,4.0,2050.0,8272.044,sqft,470000.0,0,0,1,0,63110.0
9183,Rollingstone,MN,2.0,2.0,1300.0,1742.4,sqft,265000.0,0,1,0,0,46250.0
9184,Kuna,ID,2.0,3.0,3136.0,23522.4,acres,499900.0,0,0,1,0,33832.0
9185,West Warwick,RI,3.0,3.0,2172.0,21475.0,acres,441000.0,0,0,1,0,38690.0
9186,Hampstead,MD,1.0,2.0,800.0,0.0,sqft,162500.0,1,0,0,0,47964.0
9187,Felton,DE,3.0,4.0,2190.0,10454.4,sqft,359900.0,0,0,1,0,41100.0
9188,Las Vegas,NV,4.0,5.0,3568.0,20037.999999999996,acres,730000.0,0,0,1,0,58865.0
9189,Burlington,IA,5.0,5.0,3346.0,7840.8,sqft,275000.0,0,0,1,0,32373.0
9190,Warrensburg,MO,2.0,3.0,1236.0,7200.0,sqft,238900.0,0,0,1,0,30259.0
9191,Snowshoe,WV,1.0,1.0,1954.681419317783,0.0,sqft,132000.0,1,0,0,0,45139.0
9192,Prior Lake,MN,3.0,3.0,1676.0,0.0,sqft,255000.0,0,0,0,1,52039.0
9193,Milwaukee,WI,2.0,6.0,1908.0,7840.8,sqft,252000.0,0,1,0,0,40850.0
9194,Shreveport,LA,2.0,2.0,1107.0,0.0,sqft,105100.0,0,0,0,1,32337.0
9195,Des Moines,IA,4.0,3.0,2449.0,0.0,sqft,404315.0,0,0,0,1,22350.0
9196,Beach Park,IL,1.0,3.0,1128.0,23609.52,acres,105000.0,0,0,1,0,45276.0
9197,Ingalls,IN,2.0,3.0,1140.0,10018.8,sqft,162625.0,0,0,1,0,41313.0
9198,Shelbyville,IN,2.0,3.0,1338.0,78408.0,acres,225000.0,0,0,1,0,32360.0
9199,Albuquerque,NM,2.0,3.0,1300.0,6185.0,sqft,249800.0,0,0,1,0,49736.0
9200,Columbus,MS,1.0,4.0,2632.0,28314.0,acres,200000.0,0,0,1,0,43105.0
9201,Indianapolis,IN,2.0,3.0,2225.0,4443.12,sqft,350000.0,0,0,1,0,34653.0
9202,Des Moines,IA,1.0,2.0,1072.0,8276.4,sqft,198500.0,0,0,1,0,39066.0
9203,Rhinelander,WI,1.0,3.0,960.0,6534.0,sqft,139900.0,0,0,1,0,28401.0
9204,Gardendale,AL,2.0,3.0,1248.0,14374.800000000001,acres,155000.0,0,0,1,0,33064.0
9205,Wasilla,AK,2.0,3.0,1132.0,40075.200000000004,acres,275700.0,0,0,1,0,41601.02472285765
9206,Anchorage,AK,3.0,5.0,2208.0,8580.0,sqft,379000.0,0,1,0,0,61270.0
9207,Parksley,VA,1.0,2.0,861.0,20908.8,acres,100000.0,0,0,1,0,17425.0
9208,Imperial,PA,3.0,3.0,1954.681419317783,0.0,sqft,306014.0,0,0,0,1,38142.0
9209,Clarksville,AR,1.0,2.0,1078.0,9147.0,sqft,75000.0,0,0,1,0,25270.0
9210,Ochlocknee,GA,2.0,3.0,1344.0,240451.00000000003,acres,139000.0,0,0,1,0,29542.0
